"ID","NAME","FACILITYID__C","PROGRAM_CODE__C","PROGRAM_VALUE__C","SERVICE_CODE__C","SERVICE_VALUE__C","STATE__C","AVATAR_UPLOAD_ID__C","LOCATION__C","PROGRAM__C","SERVICE_LINE__C","ASSESSMENT_ONLY__C","END_DATE__C","START_DATE__C"
"a0NU000000BoOp8MAF","SC-003921","10","9999991098","FL-IFCS-IIH-S. Broward-ARY","H2022.FCT","Intensive In Home - FCT","FL","10-9999991098-H2022.FCT","S. Broward","IFCS","Intensive In Home - FCT","false","","2012-01-01"
"a0NU0000009rYEsMAM","SC-001756","10","9999981090","FL-MNTR-OPT-Ft. Myers-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999981090-H0032","Ft. Myers","Ft. Myers","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYEtMAM","SC-001757","10","9999981090","FL-MNTR-OPT-Ft. Myers-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999981090-H0032TS","Ft. Myers","Ft. Myers","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYEuMAM","SC-001758","10","9999981090","FL-MNTR-OPT-Ft. Myers-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999981090-H0032TS","Ft. Myers","Ft. Myers","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYEvMAM","SC-001759","10","9999981090","FL-MNTR-OPT-Ft. Myers-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999981090-H2000HP","Ft. Myers","Ft. Myers","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYEwMAM","SC-001760","10","9999981090","FL-MNTR-OPT-Ft. Myers-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999981090-H2000HP","Ft. Myers","Ft. Myers","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYExMAM","SC-001761","10","9999981090","FL-MNTR-OPT-Ft. Myers-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999981090-H2010","Ft. Myers","Ft. Myers","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYEyMAM","SC-001762","10","9999981090","FL-MNTR-OPT-Ft. Myers-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999981090-H2010","Ft. Myers","Ft. Myers","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYEzMAM","SC-001763","10","9999981090","FL-MNTR-OPT-Ft. Myers-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999981090-H2010HO","Ft. Myers","Ft. Myers","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYF0MAM","SC-001764","10","9999981090","FL-MNTR-OPT-Ft. Myers-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999981090-H2010HO","Ft. Myers","Ft. Myers","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYF1MAM","SC-001765","10","9999981090","FL-MNTR-OPT-Ft. Myers-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999981090-MG/H0046","Ft. Myers","Ft. Myers","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYF2MAM","SC-001766","10","9999981090","FL-MNTR-OPT-Ft. Myers-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999981090-MG/H0046","Ft. Myers","Ft. Myers","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYF3MAM","SC-001767","10","9999981090","FL-MNTR-OPT-Ft. Myers-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999981090-MG/T1023HE","Ft. Myers","Ft. Myers","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYF4MAM","SC-001768","10","9999981090","FL-MNTR-OPT-Ft. Myers-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999981090-MG/T1023HE","Ft. Myers","Ft. Myers","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYF5MAM","SC-001769","10","9999981090","FL-MNTR-OPT-Ft. Myers-ARY","T1007","T1007-Individualized TX Plan Development-SA","FL","10-9999981090-T1007","Ft. Myers","Ft. Myers","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYF6MAM","SC-001770","10","9999981090","FL-MNTR-OPT-Ft. Myers-ARY","T1007","T1007-Individualized TX Plan Development-SA","FL","10-9999981090-T1007","Ft. Myers","Ft. Myers","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYF7MAM","SC-001771","10","9999981090","FL-MNTR-OPT-Ft. Myers-ARY","T1007TS","T1007TS-Treatment Plan Review- SA","FL","10-9999981090-T1007TS","Ft. Myers","Ft. Myers","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYF8MAM","SC-001772","10","9999981090","FL-MNTR-OPT-Ft. Myers-ARY","T1007TS","T1007TS-Treatment Plan Review- SA","FL","10-9999981090-T1007TS","Ft. Myers","Ft. Myers","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYF9MAM","SC-001773","10","9999981090","FL-MNTR-OPT-Ft. Myers-ARY","T1015","T1015-Medical Management","FL","10-9999981090-T1015","Ft. Myers","Ft. Myers","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYFAMA2","SC-001774","10","9999981090","FL-MNTR-OPT-Ft. Myers-ARY","T1015","T1015-Medical Management","FL","10-9999981090-T1015","Ft. Myers","Ft. Myers","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYFBMA2","SC-001775","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999991091-H0031HO","Gainesville","Gainesville","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYFCMA2","SC-001776","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999991091-H0031HO","Gainesville","Gainesville","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYFDMA2","SC-001777","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","H0031TS","H0031TS-In-Depth Est","FL","10-9999991091-H0031TS","Gainesville","Gainesville","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYIuMAM","SC-002010","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","T1007","T1007-Individualized TX Plan Development-SA","FL","10-9999981097-T1007","N. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYIvMAM","SC-002011","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","T1007TS","T1007TS-Treatment Plan Review- SA","FL","10-9999981097-T1007TS","N. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYIwMAM","SC-002012","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","T1007TS","T1007TS-Treatment Plan Review- SA","FL","10-9999981097-T1007TS","N. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYIxMAM","SC-002013","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","T1015","T1015-Medical Management","FL","10-9999981097-T1015","N. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYIyMAM","SC-002014","10","9999981097","FL-MNTR-OPT-N. Miami-ARY","T1015","T1015-Medical Management","FL","10-9999981097-T1015","N. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYIzMAM","SC-002015","10","9999991092","FL-MNTR-IIH-Ocala-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999991092-H0031HO","Ocala","Ocala","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYJ0MAM","SC-002016","10","9999991092","FL-MNTR-IIH-Ocala-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999991092-H0031HO","Ocala","Ocala","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYJ1MAM","SC-002017","10","9999991092","FL-MNTR-IIH-Ocala-ARY","H0031TS","H0031TS-In-Depth Est","FL","10-9999991092-H0031TS","Ocala","Ocala","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYJ2MAM","SC-002018","10","9999991092","FL-MNTR-IIH-Ocala-ARY","H0031TS","H0031TS-In-Depth Est","FL","10-9999991092-H0031TS","Ocala","Ocala","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYJ3MAM","SC-002019","10","9999991092","FL-MNTR-IIH-Ocala-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999991092-H2000HP","Ocala","Ocala","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYJ4MAM","SC-002020","10","9999991092","FL-MNTR-IIH-Ocala-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999991092-H2000HP","Ocala","Ocala","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYJ5MAM","SC-002021","10","9999991092","FL-MNTR-IIH-Ocala-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999991092-H2010","Ocala","Ocala","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYJ6MAM","SC-002022","10","9999991092","FL-MNTR-IIH-Ocala-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999991092-H2010","Ocala","Ocala","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYJ7MAM","SC-002023","10","9999991092","FL-MNTR-IIH-Ocala-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999991092-H2010HO","Ocala","Ocala","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYJ8MAM","SC-002024","10","9999991092","FL-MNTR-IIH-Ocala-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999991092-H2010HO","Ocala","Ocala","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYJ9MAM","SC-002025","10","9999991092","FL-MNTR-IIH-Ocala-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999991092-MG/H0046","Ocala","Ocala","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYJAMA2","SC-002026","10","9999991092","FL-MNTR-IIH-Ocala-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999991092-MG/H0046","Ocala","Ocala","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYJBMA2","SC-002027","10","9999991092","FL-MNTR-IIH-Ocala-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999991092-MG/T1023HE","Ocala","Ocala","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYJCMA2","SC-002028","10","9999991092","FL-MNTR-IIH-Ocala-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999991092-MG/T1023HE","Ocala","Ocala","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYJDMA2","SC-002029","10","9999991092","FL-MNTR-IIH-Ocala-ARY","T1015","T1015-Medical Management","FL","10-9999991092-T1015","Ocala","Ocala","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYJEMA2","SC-002030","10","9999991092","FL-MNTR-IIH-Ocala-ARY","T1015","T1015-Medical Management","FL","10-9999991092-T1015","Ocala","Ocala","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYJFMA2","SC-002031","10","9999991092","FL-MNTR-IIH-Ocala-ARY","H0001","H0001-CFARS - SA","FL","10-9999991092-H0001","Ocala","Ocala","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYJGMA2","SC-002032","10","9999991092","FL-MNTR-IIH-Ocala-ARY","H0001","H0001-CFARS - SA","FL","10-9999991092-H0001","Ocala","Ocala","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYN6MAM","SC-002266","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999991098-MG/H0046","S. Broward","Broward","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYN7MAM","SC-002267","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999991098-MG/T1023HE","S. Broward","Broward","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYN8MAM","SC-002268","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999991098-MG/T1023HE","S. Broward","Broward","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYN9MAM","SC-002269","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","T1015","T1015-Medical Management","FL","10-9999991098-T1015","S. Broward","Broward","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYNAMA2","SC-002270","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","T1015","T1015-Medical Management","FL","10-9999991098-T1015","S. Broward","Broward","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYNBMA2","SC-002271","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","H0001","H0001-CFARS - SA","FL","10-9999991098-H0001","S. Broward","Broward","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYNCMA2","SC-002272","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","H0001","H0001-CFARS - SA","FL","10-9999991098-H0001","S. Broward","Broward","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYNDMA2","SC-002273","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","H0001HN","H0001HN-Biopsychosocial - SA","FL","10-9999991098-H0001HN","S. Broward","Broward","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYNEMA2","SC-002274","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","H0001HN","H0001HN-Biopsychosocial - SA","FL","10-9999991098-H0001HN","S. Broward","Broward","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYNFMA2","SC-002275","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","H0031","H0031-CFARS/FARS","FL","10-9999991098-H0031","S. Broward","Broward","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYNGMA2","SC-002276","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","H0031","H0031-CFARS/FARS","FL","10-9999991098-H0031","S. Broward","Broward","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYNHMA2","SC-002277","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","H0031HN","H0031HN-Bio-Psychosocial Evaluation","FL","10-9999991098-H0031HN","S. Broward","Broward","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYNIMA2","SC-002278","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","H0031HN","H0031HN-Bio-Psychosocial Evaluation","FL","10-9999991098-H0031HN","S. Broward","Broward","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYNJMA2","SC-002279","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999991098-H0032","S. Broward","Broward","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYNKMA2","SC-002280","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999991098-H0032","S. Broward","Broward","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYNLMA2","SC-002281","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999991098-H0032TS","S. Broward","Broward","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYNMMA2","SC-002282","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999991098-H0032TS","S. Broward","Broward","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYNNMA2","SC-002283","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","H2017","H2017-Psychosocial Rehab Group","FL","10-9999991098-H2017","S. Broward","Broward","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYNOMA2","SC-002284","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","H2017","H2017-Psychosocial Rehab Group","FL","10-9999991098-H2017","S. Broward","Broward","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYNPMA2","SC-002285","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","H2019HO","H2019HO-Therapeutic Behavioral On-Site Services","FL","10-9999991098-H2019HO","S. Broward","Broward","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYNQMA2","SC-002286","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","H2019HO","H2019HO-Therapeutic Behavioral On-Site Services","FL","10-9999991098-H2019HO","S. Broward","Broward","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYNTMA2","SC-002289","10","9999991098","FL-MNTR-IIH-S. Broward-ARY","H2019HR","H2019HR-Individual/Family Therapy","FL","10-9999991098-H2019HR","S. Broward","Broward","Intensive In Home","false","","2012-01-01"
"a0NU000000BoOpDMAV","SC-003922","10","9999991098","FL-IFCS-IIH-S. Broward-ARY","H2022.FCT","Intensive In Home - FCT","FL","10-9999991098-H2022.FCT","S. Broward","IFCS","Intensive In Home - FCT","true","","2012-01-01"
"a0NU0000009rYFEMA2","SC-001778","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","H0031TS","H0031TS-In-Depth Est","FL","10-9999991091-H0031TS","Gainesville","Gainesville","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYFFMA2","SC-001779","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999991091-H2000HP","Gainesville","Gainesville","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYFGMA2","SC-001780","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999991091-H2000HP","Gainesville","Gainesville","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYFHMA2","SC-001781","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999991091-H2010","Gainesville","Gainesville","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYFIMA2","SC-001782","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999991091-H2010","Gainesville","Gainesville","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYFJMA2","SC-001783","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999991091-H2010HO","Gainesville","Gainesville","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYFKMA2","SC-001784","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999991091-H2010HO","Gainesville","Gainesville","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYFLMA2","SC-001785","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999991091-MG/H0046","Gainesville","Gainesville","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYFMMA2","SC-001786","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999991091-MG/H0046","Gainesville","Gainesville","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYFNMA2","SC-001787","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999991091-MG/T1023HE","Gainesville","Gainesville","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYFOMA2","SC-001788","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999991091-MG/T1023HE","Gainesville","Gainesville","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYFPMA2","SC-001789","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","T1015","T1015-Medical Management","FL","10-9999991091-T1015","Gainesville","Gainesville","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYFQMA2","SC-001790","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","T1015","T1015-Medical Management","FL","10-9999991091-T1015","Gainesville","Gainesville","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYFRMA2","SC-001791","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","H0001","H0001-CFARS - SA","FL","10-9999991091-H0001","Gainesville","Gainesville","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYFSMA2","SC-001792","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","H0001","H0001-CFARS - SA","FL","10-9999991091-H0001","Gainesville","Gainesville","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYFTMA2","SC-001793","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","H0001HN","H0001HN-Biopsychosocial - SA","FL","10-9999991091-H0001HN","Gainesville","Gainesville","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYFUMA2","SC-001794","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","H0001HN","H0001HN-Biopsychosocial - SA","FL","10-9999991091-H0001HN","Gainesville","Gainesville","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYFVMA2","SC-001795","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","H0031","H0031-CFARS/FARS","FL","10-9999991091-H0031","Gainesville","Gainesville","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYFWMA2","SC-001796","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","H0031","H0031-CFARS/FARS","FL","10-9999991091-H0031","Gainesville","Gainesville","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYFXMA2","SC-001797","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","H0031HN","H0031HN-Bio-Psychosocial Evaluation","FL","10-9999991091-H0031HN","Gainesville","Gainesville","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYFYMA2","SC-001798","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","H0031HN","H0031HN-Bio-Psychosocial Evaluation","FL","10-9999991091-H0031HN","Gainesville","Gainesville","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYFZMA2","SC-001799","10","9999991091","FL-MNTR-IIH-Gainesville-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999991091-H0032","Gainesville","Gainesville","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYJHMA2","SC-002033","10","9999991092","FL-MNTR-IIH-Ocala-ARY","H0001HN","H0001HN-Biopsychosocial - SA","FL","10-9999991092-H0001HN","Ocala","Ocala","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYJIMA2","SC-002034","10","9999991092","FL-MNTR-IIH-Ocala-ARY","H0001HN","H0001HN-Biopsychosocial - SA","FL","10-9999991092-H0001HN","Ocala","Ocala","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYJJMA2","SC-002035","10","9999991092","FL-MNTR-IIH-Ocala-ARY","H0031","H0031-CFARS/FARS","FL","10-9999991092-H0031","Ocala","Ocala","Intensive In Home","false","","2012-01-01"
"a0NU0000009rYJKMA2","SC-002036","10","9999991092","FL-MNTR-IIH-Ocala-ARY","H0031","H0031-CFARS/FARS","FL","10-9999991092-H0031","Ocala","Ocala","Intensive In Home","true","","2012-01-01"
