"ID","OWNERID","NAME","LASTMODIFIEDDATE","LASTMODIFIEDBYID","ALIAS__C","CITY__C","FACILITYID__C","PHONE__C","PROGRAMID__C","PROGRAM__C","SERVICE_VALUE__C","SETTING__C","STATE__C","STREET__C","UNIQUEID__C","ZIP__C"
"a0vU0000001FO2GIAW","005U0000001BtzpIAC","370691","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","370691","Redwood Falls","5.0","507-637-3541","370691000","MN-REMSCS-CSS-Redwood SILS-IDD","IDD - Non-Residential Supported Living/IHSS/Ind Living","Outpatient","MN","Redwood Falls County Sils","5||370691000","56283-0000"
"a0vU0000001FO2HIAW","005U0000001BtzpIAC","370701","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","370701","Willmar","5.0","507-235-9174","370701000","MN-REMSCS-SL-Williams Parkway-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","2412 Sw Williams Parkway","5||370701000","56201-4978"
"a0vU0000001FO2IIAW","005U0000001BtzpIAC","370702","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","370702","Willmar","5.0","320-235-9174","370702000","MN-REMSCS-SL-12th Street-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","1313 12th Street South","5||370702000","56201-2581"
"a0vU0000001FO2JIAW","005U0000001BtzpIAC","370703","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","370703","Willmar","5.0","320-235-9174","370703000","MN-REMSCS-SL-17th Ave-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","1616 17th Avenue Nw","5||370703000","56201-2091"
"a0vU0000001FO2KIAW","005U0000001BtzpIAC","370704","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","370704","Willmar","5.0","320-235-9174","370704000","MN-REMSCS-SL-11th Street-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","1128 11th St Sw","5||370704000","56201-5216"
"a0vU0000001FO2LIAW","005U0000001BtzpIAC","370705","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","370705","Willmar","5.0","320-235-9174","370705000","MN-REMSCS-SL-Upper Trentwood-ABI","ABI","Inpatient/Residential","MN","1719 Upper Trentwood Circle Ne","5||370705000","56201-4422"
"a0vU0000001FO2MIAW","005U0000001BtzpIAC","370706","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","370706","Willmar","5.0","320-235-9174","370706000","MN-REMSCS-SL-Pathways-MH","IDD - Residential Group Home","Inpatient/Residential","MN","1412 12th Street Se","5||370706000","56201-5439"
"a0vU0000001FO2NIAW","005U0000001BtzpIAC","370721","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","370721","Willmar","5.0","320-235-9174","370721000","MN-REMSCS-SL-Olena-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","904 Se Olena Ave","5||370721000","56201-4613"
"a0vU0000001FO2OIAW","005U0000001BtzpIAC","370722","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","370722","Willmar","5.0","320-235-9174","370722000","MN-REMSCS-SL-24th Ave-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","601 Sw 24th Ave","5||370722000","56201-5145"
"a0vU0000001FO2PIAW","005U0000001BtzpIAC","9999999","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","9999999","","1.0","","CIDRS","WV-CALL INTAKE-DRS","IDD - Non-Residential Other","Outpatient","WV","","1||CIDRS",""
"a0vU0000001FO2QIAW","005U0000001BtzpIAC","9999999","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","9999999","","1.0","","CIICFMR","WV-CALL INTAKE-ICF/MR","IDD - Non-Residential Other","Outpatient","WV","","1||CIICFMR",""
"a0vU0000001FO2RIAW","005U0000001BtzpIAC","9999999","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","9999999","","1.0","","CIWAIVER","WV-CALL INTAKE-WAIVER","IDD - Non-Residential Other","Outpatient","WV","","1||CIWAIVER",""
"a0vU0000001FO2SIAW","005U0000001BtzpIAC","330707","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","330707","Cloquet","5.0","218-878-4906","330707","MN-REMAH-DO NOT USE","ABI","Inpatient/Residential","MN","1287 James Street","5||330707","55720"
"a0vU0000001FO2TIAW","005U0000001BtzpIAC","310251","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","310251","Edina","5.0","952-922-6776","310251000","MN-REMMGT-CSS-Training-Admin","IDD - Non-Residential Other","Outpatient","MN","6600 France Ave S, Suite 500","5||310251000","55435-1878"
"a0vU0000001FO2UIAW","005U0000001BtzpIAC","310252","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","310252","Edina","5.0","952-922-6776","310252000","MN-REMMGT-CSS-Finance-Admin","IDD - Non-Residential Other","Outpatient","MN","6600 France Ave S, Suite 500","5||310252000","55435-1878"
"a0vU0000001FO2VIAW","005U0000001BtzpIAC","310253","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","310253","Edina","5.0","952-922-6776","310253000","MN-REMMGT-CSS-Mgmt Consultant-Admin","IDD - Non-Residential Other","Outpatient","MN","6600 France Ave S, Suite 500","5||310253000","55435-1878"
"a0vU0000001FO2WIAW","005U0000001BtzpIAC","310254","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","310254","Edina","5.0","952-922-6776","310254000","MN-REMMGT-CSS-Mgmt Program-Admin","IDD - Non-Residential Other","Outpatient","MN","6600 France Ave S, Suite 500","5||310254000","55435-1878"
"a0vU0000001FO2XIAW","005U0000001BtzpIAC","310260","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","310260","Bemidji","5.0","218-444-5876","310260000","MN-REMMGT-CSS-Care Coordination-MH","IDD - Non-Residential Other","Outpatient","MN","2301 Johanneson Ave Ne","5||310260000","56601-4565"
"a0vU0000001FO2YIAW","005U0000001BtzpIAC","325320","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","325320","Edina","5.0","952-922-6776","325320000","MN-REMMN-Admin","IDD - Non-Residential Other","Outpatient","MN","6600 France Ave S, Suite 500","5||325320000","55435-1878"
"a0vU0000001FO2ZIAW","005U0000001BtzpIAC","330600","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","330600","Duluth","5.0","218-720-4639","330600000","MN-REMAH-SL-K and D-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","729 North 8th Avenue East","5||330600000","55805-1464"
"a0vU0000001FO2aIAG","005U0000001BtzpIAC","330601","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","330601","Duluth","5.0","218-724-5713","330601000","MN-REMAH-SL-Endion Park-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","1601 East 2nd Street","5||330601000","55812-1657"
"a0vU0000001FO2bIAG","005U0000001BtzpIAC","330602","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","330602","Duluth","5.0","218-728-3518","330602000","MN-REMAH-SL-Kenwood-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","1102 Mississippi Avenue","5||330602000","55811-4920"
"a0vU0000001FO2cIAG","005U0000001BtzpIAC","330603","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","330603","Duluth","5.0","218-728-2956","330603000","MN-REMAH-SL-Maple Bend-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","816 Maple Bend Drive","5||330603000","55811-5030"
"a0vU0000001FO2dIAG","005U0000001BtzpIAC","330604","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","330604","Duluth","5.0","218-624-5712","330604000","MN-REMAH-SL-Spirit Valley-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","628 North 59th Avenue West","5||330604000","55807-1935"
"a0vU0000001FO2eIAG","005U0000001BtzpIAC","330605","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","330605","Duluth","5.0","218-722-7280","330605000","MN-REMAH-SL-Springvale-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","2214 Springvale Road","5||330605000","55811-3159"
"a0vU0000001FO2fIAG","005U0000001BtzpIAC","330606","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","330606","Duluth","5.0","218-728-0091","330606000","MN-REMAH-SL-Birchwood-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","4023 Birchwood Road","5||330606000","55803-1722"
"a0vU0000001FO2gIAG","005U0000001BtzpIAC","330631","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","330631","Saginaw","5.0","218-729-6473","330631000","MN-REMAH-SL-Tuhkanen-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","5111 Tuhkanen Drive","5||330631000","55779-9520"
"a0vU0000001FO2hIAG","005U0000001BtzpIAC","330632","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","330632","Duluth","5.0","218-724-9373","330632000","MN-REMAH-SL-Falcon-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","9223 Falcon Street","5||330632000","55804-2031"
"a0vU0000001FO2iIAG","005U0000001BtzpIAC","330671","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","330671","Duluth","5.0","218-728-6224","330671000","MN-REMAH-SL-Wallace on Foster-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","1224 Foster Avenue","5||330671000","55811-4504"
"a0vU0000001FO2jIAG","005U0000001BtzpIAC","560153","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560153","Sistersville","1.0","304-652-2050","560153001","WV-CO-SL-SISTERSVILLEWAIVG-IDD","IDD - Residential Group Home","Outpatient","WV","244 S Wells Street","1||560153001","26175-1130"
"a0vU0000001FO2kIAG","005U0000001BtzpIAC","560154","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560154","Sistersville","1.0","304-652-2050","560154001","WV-CO-SL-SISTERSVILLEWAIVB-IDD","IDD - Residential Group Home","Inpatient/Residential","WV","244 S Wells Street","1||560154001","26175-1130"
"a0vU0000001FO2lIAG","005U0000001BtzpIAC","560155","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560155","Sistersville","1.0","304-652-2050","560155001","WV-CO-SL-SISTERSVILLEWAIVM-IDD","IDD - Residential Group Home","Inpatient/Residential","WV","244 S Wells Street","1||560155001","26175-1130"
"a0vU0000001FO2mIAG","005U0000001BtzpIAC","560155002","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560155002","Benwood","1.0","","560155002","WV-CO-SL-RB GRANT 560155-IDD","IDD - Non-Residential Supported Living/IHSS/Ind Living","Outpatient","WV","","1||560155002","26031-1100"
"a0vU0000001FO2nIAG","005U0000001BtzpIAC","560156","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560156","Williamstown","1.0","304-375-6480","560156001","WV-CO-SL-PKSBRGWAIVERB-IDD","IDD - Residential Group Home","Inpatient/Residential","WV","2242 Williams Hwy Suite 3","1||560156001","26187-8266"
"a0vU0000001FO2oIAG","005U0000001BtzpIAC","560157","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560157","Williamstown","1.0","304-375-6480","560157001","WV-CO-SL-PKSBRGWAIVERD-IDD","IDD - Residential Group Home","Inpatient/Residential","WV","2242 Williams Hwy Suite 3","1||560157001","26187-8266"
"a0vU0000001FO2pIAG","005U0000001BtzpIAC","560158","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560158","Williamstown","1.0","304-375-6480","560158001","WV-CO-SL-PKSBRGWAIVERE-IDD","IDD - Residential Group Home","Inpatient/Residential","WV","2242 Williams Hwy Suite 3","1||560158001","26187-8266"
"a0vU0000001FO2qIAG","005U0000001BtzpIAC","560159","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560159","Williamstown","1.0","304-375-6480","560159001","WV-CO-SL-PKSBRGWAIVERF-IDD","IDD - Residential Group Home","Inpatient/Residential","WV","2242 Williams Hwy Suite 3","1||560159001","26187-8266"
"a0vU0000001FO2rIAG","005U0000001BtzpIAC","560160","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560160","Sistersville","1.0","304-652-2050","560160001","WV-CO-SL-SISTERSVILLEWAIVC2-IDD","IDD - Residential Group Home","Inpatient/Residential","WV","244 S Wells Street","1||560160001","26175-1130"
"a0vU0000001FO2sIAG","005U0000001BtzpIAC","560162","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560162","Sistersville","1.0","304-652-2050","560162001","WV-CO-CM-SISTERSVILLECM-IDD","IDD - Non-Residential Other","Outpatient","WV","244 S Wells Street","1||560162001","26175-1130"
"a0vU0000001FO2tIAG","005U0000001BtzpIAC","560162","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560162","Sistersville","1.0","","560162002","WV-CO-CM-SISTERSVILLECLINREHAB-IDD","IDD - Non-Residential Other","Outpatient","WV","244 S Wells Street","1||560162002","26175-1130"
"a0vU0000001FO2uIAG","005U0000001BtzpIAC","560164","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560164","Williamstown","1.0","304-375-6480","560164001","WV-CO-SL-<24JACKMAS-IDD","IDD - Residential Group Home","Outpatient","WV","2242 Williams Hwy Suite 3","1||560164001","26187-8266"
"a0vU0000001FO2vIAG","005U0000001BtzpIAC","560165","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560165","Sistersville","1.0","304-652-2050","560165001","WV-CO-SL-SISTERSVILLEWAIVE-IDD","IDD - Residential Group Home","Inpatient/Residential","WV","244 S Wells Street","1||560165001","26175-1130"
"a0vU0000001FO2wIAG","005U0000001BtzpIAC","560165002","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560165002","Benwood","1.0","","560165002","WV-CO-SL-RB GRANT 560165-IDD","IDD - Non-Residential Supported Living/IHSS/Ind Living","Outpatient","WV","","1||560165002","26031-1100"
"a0vU0000001FO2xIAG","005U0000001BtzpIAC","560166","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560166","Williamstown","1.0","304-375-6480","560166001","WV-CO-SL-PKSBRGWAIVH-IDD","IDD - Residential Group Home","Inpatient/Residential","WV","2242 Williams Hwy Suite 3","1||560166001","26187-8266"
"a0vU0000001FO2yIAG","005U0000001BtzpIAC","560166","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560166","Williamstown","1.0","304-375-6480","560166011","WV-CO-SL-PKSBRGWAIVH-IDD-*DNU*","IDD - Non-Residential Supported Living/IHSS/Ind Living","Inpatient/Residential","WV","2242 Williams Hwy Suite 3","1||560166011","26187"
"a0vU0000001FO2zIAG","005U0000001BtzpIAC","560167","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560167","Williamstown","1.0","304-375-6480","560167001","WV-CO-SL-PKSBRGWAIVI-IDD","IDD - Residential Group Home","Inpatient/Residential","WV","2242 Williams Hwy Suite 3","1||560167001","26187-8266"
"a0vU0000001FO30IAG","005U0000001BtzpIAC","560168","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560168","Benwood","1.0","","560168001","WV-CO-SE-BOAZ-TRANSITIONAL-IDD","IDD - Non-Residential Other","Outpatient","WV","","1||560168001","26031-1100"
"a0vU0000001FO31IAG","005U0000001BtzpIAC","560168","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560168","Benwood","1.0","304-233-2141","560168002","WV-CO-SE-BOAZ-TRANSITIONAL2-IDD","IDD - Non-Residential Supported Living/IHSS/Ind Living","Outpatient","WV","748 Mcmechen Street","1||560168002","26031-1100"
"a0vU0000001FO32IAG","005U0000001BtzpIAC","560171","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","560171","Saint Albans","1.0","304-768-5575","560171001","WV-CO-SL-CHASWAIVA-IDD","IDD - Residential Group Home","Inpatient/Residential","WV","6404 Maccorkle Avenue Sw Suite 1","1||560171001","25177-2328"
"a0vU0000001FO33IAG","005U0000001BtzpIAC","450141","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","450141","Indianapolis","18.0","317-876-0804","450141001","IIN-REMCS-SL-8639 SPRINGMILL RD-IDD OLD","IDD - Residential Group Home","Inpatient/Residential","IN","1443 Lancashire Ct.","18||450141001","46260-1756"
"a0vU0000001FO34IAG","005U0000001BtzpIAC","450142","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","450142","Indianapolis","18.0","317-328-2775","450142001","IN-REMCS-SL-3973 Wind Drift Dr. E-IDD OL","IDD - Residential Group Home","Inpatient/Residential","IN","3973 Wind Drift Dr.  E","18||450142001","46254-3205"
"a0vU0000001FO35IAG","005U0000001BtzpIAC","450144","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","450144","Carmel","18.0","317-569-8173","450144001","IN-REMCS-SL-1140 Mohawk Hills Dr. F-IDD","IDD - Residential Group Home","Inpatient/Residential","IN","1140 Mohawk Hills Dr.  F","18||450144001","46032"
"a0vU0000001FO36IAG","005U0000001BtzpIAC","370724","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","370724","Willmar","5.0","320-235-9174","370724000","MN-REMSCS-SL-Trentwood-ABI","ABI","Inpatient/Residential","MN","1505 Lower Trentwood Circle Ne","5||370724000","56201-5463"
"a0vU0000001FO37IAG","005U0000001BtzpIAC","370741","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","370741","Willmar","5.0","320-235-9174","370741000","MN-REMSCS-SL-Pioneer Circle-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","804 Pioneer Circle","5||370741000","56201-4524"
"a0vU0000001FO38IAG","005U0000001BtzpIAC","370742","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","370742","Willmar","5.0","320-235-9174","370742000","MN-REMSCS-SL-9th Street-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","1515 Sw 9th Street","5||370742000","56201-3912"
"a0vU0000001FO39IAG","005U0000001BtzpIAC","370743","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","370743","Willmar","5.0","320-235-9174","370743000","MN-REMSCS-SL-19th Avenue-ABI","ABI","Inpatient/Residential","MN","1604 19th Avenue Nw","5||370743000","56201-3960"
"a0vU0000001FO3AIAW","005U0000001BtzpIAC","370723","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","370723","Willmar","5.0","320-235-9174","370723000","MN-REMSCS-SL-Valleybrook-IDD","IDD - Residential Group Home","Inpatient/Residential","MN","3401 Nw 4th Ave","5||370723000","56201-2214"
"a0vU0000001FO3BIAW","005U0000001BtzpIAC","450145","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","450145","Indianapolis","18.0","317-359-1497","450145001","IN-REMCS-SL-1337 N Bancroft St-IDD","IDD - Residential Group Home","Inpatient/Residential","IN","1337 N Bancroft St.","18||450145001","46201"
"a0vU0000001FO3CIAW","005U0000001BtzpIAC","450146","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","450146","Indianapolis","18.0","317-205-9129","450146001","IN-REMCS-SL-4006 Monaco Dr. B-IDD OLD","IDD - Residential Group Home","Inpatient/Residential","IN","4632 Round Lake Rd.","18||450146001","46205-5256"
"a0vU0000001FO3DIAW","005U0000001BtzpIAC","450147","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","450147","Indianapolis","18.0","317-542-0360","450147001","IIN-REMCS-SL-3318 FallCreekPkwy E-IDD OL","IDD - Residential Group Home","Inpatient/Residential","IN","3318 Fall Creek Parkway.  E","18||450147001","46205-3806"
"a0vU0000001FO3EIAW","005U0000001BtzpIAC","450148","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","450148","Indianapolis","18.0","317-297-7101","450148001","IN-REMCS-SL-2370 Biscay Square-IDD","IDD - Residential Group Home","Inpatient/Residential","IN","2370 Biscay Square","18||450148001","46260"
"a0vU0000001FO3FIAW","005U0000001BtzpIAC","450149","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","450149","Indianapolis","18.0","317-293-8869","450149001","IN-REMCS-SL-2552 ArborwayLN # 415-IDD OL","IDD - Residential Group Home","Inpatient/Residential","IN","2552 Arborway Lane Apt 415","18||450149001","46268-4903"
"a0vU0000001FO3GIAW","005U0000001BtzpIAC","450164","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","450164","Indianapolis","18.0","317-334-0944","450164001","IN-REMCS-SL-6348 Brookline Dr-IDD OLD","IDD - Non-Residential Supported Living/IHSS/Ind Living","Outpatient","IN","6348 Brookline Dr","18||450164001","46220-6710"
"a0vU0000001FO3HIAW","005U0000001BtzpIAC","450171","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","450171","Indianapolis","18.0","317-859-0536","450171001","IN-REMCS-SL-3707 WILD IVY DR-IDD OLD","IDD - Residential Group Home","Inpatient/Residential","IN","3707 Wild Ivy Drive","18||450171001","46227-9713"
"a0vU0000001FO3IIAW","005U0000001BtzpIAC","450172","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","450172","Indianapolis","18.0","317-298-7359","450172001","IIN-REMCS-SL-4666 Lynnsfield-IDD OLD","IDD - Residential Group Home","Inpatient/Residential","IN","4666 Lynnsfield","18||450172001","46254-5254"
"a0vU0000001FO3JIAW","005U0000001BtzpIAC","450173","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","450173","Indianapolis","18.0","317-887-2855","450173001","IN-REMCS-SL-8245 Crossing Dr. A-IDD OLD","IDD - Residential Group Home","Outpatient","IN","8245 Crossing Dr.  A","18||450173001","46227-9024"
"a0vU0000001FO3KIAW","005U0000001BtzpIAC","450176","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","450176","Indianapolis","18.0","317-253-5014","450176001","IN-REMCS-SL-7901 BLUE JAY LN #A-IDD","IDD - Residential Group Home","Inpatient/Residential","IN","7901 Blue Jay Lane Apt A","18||450176001","46260-2426"
"a0vU0000001FO3LIAW","005U0000001BtzpIAC","450180","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","450180","Indianapolis","18.0","317-387-9673","450180001","IN-REMCS-SL-6945 Cross Key Dr-IDD OLD","IDD - Residential Group Home","Inpatient/Residential","IN","6945 Cross Key Dr.","18||450180001","46268-2487"
"a0vU0000001FO3MIAW","005U0000001BtzpIAC","450181","2013-06-22T19:06:09.000Z","005U0000000NNnWIAW","450181","Indianapolis","18.0","317-471-0182","450181001","IN-REMCS-SL-8067 Canary Ln. A-IDD","IDD - Residential Group Home","Inpatient/Residential","IN","8067 Canary Lane.  A","18||450181001","46260-2447"
